,day,min_temp,max_temp,avg_temp,year,month_year,sum_temp_month,length_of_month,monthly_temp
0,01.01.1993,-9.0,1.0,-4.0,1993,01.1993,13.5,31,0.43548387096774194
1,02.01.1993,-9.0,-1.0,-5.0,1993,01.1993,13.5,31,0.43548387096774194
2,03.01.1993,-4.0,1.0,-1.5,1993,01.1993,13.5,31,0.43548387096774194
3,04.01.1993,-9.0,0.0,-4.5,1993,01.1993,13.5,31,0.43548387096774194
4,05.01.1993,-5.0,2.0,-1.5,1993,01.1993,13.5,31,0.43548387096774194
5,06.01.1993,-4.0,4.0,0.0,1993,01.1993,13.5,31,0.43548387096774194
6,07.01.1993,-3.0,5.0,1.0,1993,01.1993,13.5,31,0.43548387096774194
7,08.01.1993,-3.0,8.0,2.5,1993,01.1993,13.5,31,0.43548387096774194
8,09.01.1993,-4.0,5.0,0.5,1993,01.1993,13.5,31,0.43548387096774194
9,10.01.1993,-6.0,0.0,-3.0,1993,01.1993,13.5,31,0.43548387096774194
10,11.01.1993,-1.0,3.0,1.0,1993,01.1993,13.5,31,0.43548387096774194
11,12.01.1993,2.0,5.0,3.5,1993,01.1993,13.5,31,0.43548387096774194
12,13.01.1993,-1.0,5.0,2.0,1993,01.1993,13.5,31,0.43548387096774194
13,14.01.1993,0.0,8.0,4.0,1993,01.1993,13.5,31,0.43548387096774194
14,15.01.1993,-2.0,8.0,3.0,1993,01.1993,13.5,31,0.43548387096774194
15,16.01.1993,-3.0,7.0,2.0,1993,01.1993,13.5,31,0.43548387096774194
16,17.01.1993,-5.0,1.0,-2.0,1993,01.1993,13.5,31,0.43548387096774194
17,18.01.1993,-2.0,1.0,-0.5,1993,01.1993,13.5,31,0.43548387096774194
18,19.01.1993,-3.0,3.0,0.0,1993,01.1993,13.5,31,0.43548387096774194
19,20.01.1993,-3.0,5.0,1.0,1993,01.1993,13.5,31,0.43548387096774194
20,21.01.1993,-4.0,4.0,0.0,1993,01.1993,13.5,31,0.43548387096774194
21,22.01.1993,-4.0,5.0,0.5,1993,01.1993,13.5,31,0.43548387096774194
22,23.01.1993,-2.0,2.0,0.0,1993,01.1993,13.5,31,0.43548387096774194
23,24.01.1993,-1.0,3.0,1.0,1993,01.1993,13.5,31,0.43548387096774194
24,25.01.1993,1.0,12.0,6.5,1993,01.1993,13.5,31,0.43548387096774194
25,26.01.1993,-5.0,7.0,1.0,1993,01.1993,13.5,31,0.43548387096774194
26,27.01.1993,-5.0,9.0,2.0,1993,01.1993,13.5,31,0.43548387096774194
27,28.01.1993,-6.0,7.0,0.5,1993,01.1993,13.5,31,0.43548387096774194
28,29.01.1993,-4.0,7.0,1.5,1993,01.1993,13.5,31,0.43548387096774194
29,30.01.1993,-5.0,8.0,1.5,1993,01.1993,13.5,31,0.43548387096774194
30,31.01.1993,-4.0,5.0,0.5,1993,01.1993,13.5,31,0.43548387096774194
31,01.02.1993,-3.0,7.0,2.0,1993,02.1993,46.0,28,1.6428571428571428
32,02.02.1993,-4.0,6.0,1.0,1993,02.1993,46.0,28,1.6428571428571428
33,03.02.1993,-2.0,7.0,2.5,1993,02.1993,46.0,28,1.6428571428571428
34,04.02.1993,-3.0,8.0,2.5,1993,02.1993,46.0,28,1.6428571428571428
35,05.02.1993,-4.0,6.0,1.0,1993,02.1993,46.0,28,1.6428571428571428
36,06.02.1993,-2.0,7.0,2.5,1993,02.1993,46.0,28,1.6428571428571428
37,07.02.1993,-1.0,11.0,5.0,1993,02.1993,46.0,28,1.6428571428571428
38,08.02.1993,-4.0,5.0,0.5,1993,02.1993,46.0,28,1.6428571428571428
39,09.02.1993,-5.0,10.0,2.5,1993,02.1993,46.0,28,1.6428571428571428
40,10.02.1993,-5.0,6.0,0.5,1993,02.1993,46.0,28,1.6428571428571428
41,11.02.1993,-3.0,5.0,1.0,1993,02.1993,46.0,28,1.6428571428571428
42,12.02.1993,-5.0,6.0,0.5,1993,02.1993,46.0,28,1.6428571428571428
43,13.02.1993,-4.0,7.0,1.5,1993,02.1993,46.0,28,1.6428571428571428
44,14.02.1993,-4.0,7.0,1.5,1993,02.1993,46.0,28,1.6428571428571428
45,15.02.1993,-6.0,7.0,0.5,1993,02.1993,46.0,28,1.6428571428571428
46,16.02.1993,-1.0,6.0,2.5,1993,02.1993,46.0,28,1.6428571428571428
47,17.02.1993,-4.0,4.0,0.0,1993,02.1993,46.0,28,1.6428571428571428
48,18.02.1993,-6.0,11.0,2.5,1993,02.1993,46.0,28,1.6428571428571428
49,19.02.1993,-4.0,8.0,2.0,1993,02.1993,46.0,28,1.6428571428571428
50,20.02.1993,-1.0,11.0,5.0,1993,02.1993,46.0,28,1.6428571428571428
51,21.02.1993,-2.0,7.0,2.5,1993,02.1993,46.0,28,1.6428571428571428
52,22.02.1993,-2.0,4.0,1.0,1993,02.1993,46.0,28,1.6428571428571428
53,23.02.1993,-3.0,2.0,-0.5,1993,02.1993,46.0,28,1.6428571428571428
54,24.02.1993,-3.0,5.0,1.0,1993,02.1993,46.0,28,1.6428571428571428
55,25.02.1993,-5.0,8.0,1.5,1993,02.1993,46.0,28,1.6428571428571428
56,26.02.1993,-5.0,7.0,1.0,1993,02.1993,46.0,28,1.6428571428571428
57,27.02.1993,-5.0,7.0,1.0,1993,02.1993,46.0,28,1.6428571428571428
58,28.02.1993,-2.0,5.0,1.5,1993,02.1993,46.0,28,1.6428571428571428
59,01.03.1993,1.0,5.0,3.0,1993,03.1993,248.0,31,8.0
60,02.03.1993,1.0,8.0,4.5,1993,03.1993,248.0,31,8.0
61,03.03.1993,1.0,9.0,5.0,1993,03.1993,248.0,31,8.0
62,04.03.1993,0.0,10.0,5.0,1993,03.1993,248.0,31,8.0
63,05.03.1993,-1.0,7.0,3.0,1993,03.1993,248.0,31,8.0
64,06.03.1993,-5.0,14.0,4.5,1993,03.1993,248.0,31,8.0
65,07.03.1993,-2.0,13.0,5.5,1993,03.1993,248.0,31,8.0
66,08.03.1993,-2.0,12.0,5.0,1993,03.1993,248.0,31,8.0
67,09.03.1993,-5.0,12.0,3.5,1993,03.1993,248.0,31,8.0
68,10.03.1993,-3.0,12.0,4.5,1993,03.1993,248.0,31,8.0
69,11.03.1993,-2.0,15.0,6.5,1993,03.1993,248.0,31,8.0
70,12.03.1993,-1.0,14.0,6.5,1993,03.1993,248.0,31,8.0
71,13.03.1993,1.0,15.0,8.0,1993,03.1993,248.0,31,8.0
72,14.03.1993,4.0,15.0,9.5,1993,03.1993,248.0,31,8.0
73,15.03.1993,3.0,17.0,10.0,1993,03.1993,248.0,31,8.0
74,16.03.1993,-1.0,20.0,9.5,1993,03.1993,248.0,31,8.0
75,17.03.1993,0.0,27.0,13.5,1993,03.1993,248.0,31,8.0
76,18.03.1993,5.0,26.0,15.5,1993,03.1993,248.0,31,8.0
77,19.03.1993,5.0,25.0,15.0,1993,03.1993,248.0,31,8.0
78,20.03.1993,5.0,23.0,14.0,1993,03.1993,248.0,31,8.0
79,21.03.1993,3.0,20.0,11.5,1993,03.1993,248.0,31,8.0
80,22.03.1993,9.0,17.0,13.0,1993,03.1993,248.0,31,8.0
81,23.03.1993,9.0,16.0,12.5,1993,03.1993,248.0,31,8.0
82,24.03.1993,7.0,13.0,10.0,1993,03.1993,248.0,31,8.0
83,25.03.1993,6.0,11.0,8.5,1993,03.1993,248.0,31,8.0
84,26.03.1993,3.0,18.0,10.5,1993,03.1993,248.0,31,8.0
85,27.03.1993,0.0,10.0,5.0,1993,03.1993,248.0,31,8.0
86,28.03.1993,2.0,10.0,6.0,1993,03.1993,248.0,31,8.0
87,29.03.1993,-1.0,13.0,6.0,1993,03.1993,248.0,31,8.0
88,30.03.1993,-1.0,15.0,7.0,1993,03.1993,248.0,31,8.0
89,31.03.1993,-3.0,16.0,6.5,1993,03.1993,248.0,31,8.0
90,01.04.1993,-1.0,17.0,8.0,1993,04.1993,395.5,30,13.183333333333334
91,02.04.1993,6.0,19.0,12.5,1993,04.1993,395.5,30,13.183333333333334
92,03.04.1993,6.0,15.0,10.5,1993,04.1993,395.5,30,13.183333333333334
93,04.04.1993,4.0,12.0,8.0,1993,04.1993,395.5,30,13.183333333333334
94,05.04.1993,6.0,20.0,13.0,1993,04.1993,395.5,30,13.183333333333334
95,06.04.1993,3.0,21.0,12.0,1993,04.1993,395.5,30,13.183333333333334
96,07.04.1993,3.0,30.0,16.5,1993,04.1993,395.5,30,13.183333333333334
97,08.04.1993,6.0,23.0,14.5,1993,04.1993,395.5,30,13.183333333333334
98,09.04.1993,4.0,19.0,11.5,1993,04.1993,395.5,30,13.183333333333334
99,10.04.1993,6.0,15.0,10.5,1993,04.1993,395.5,30,13.183333333333334
100,11.04.1993,6.0,14.0,10.0,1993,04.1993,395.5,30,13.183333333333334
101,12.04.1993,5.0,13.0,9.0,1993,04.1993,395.5,30,13.183333333333334
102,13.04.1993,6.0,11.0,8.5,1993,04.1993,395.5,30,13.183333333333334
103,14.04.1993,5.0,26.0,15.5,1993,04.1993,395.5,30,13.183333333333334
104,15.04.1993,6.0,18.0,12.0,1993,04.1993,395.5,30,13.183333333333334
105,16.04.1993,3.0,23.0,13.0,1993,04.1993,395.5,30,13.183333333333334
106,17.04.1993,5.0,21.0,13.0,1993,04.1993,395.5,30,13.183333333333334
107,18.04.1993,2.0,22.0,12.0,1993,04.1993,395.5,30,13.183333333333334
108,19.04.1993,7.0,21.0,14.0,1993,04.1993,395.5,30,13.183333333333334
109,20.04.1993,5.0,24.0,14.5,1993,04.1993,395.5,30,13.183333333333334
110,21.04.1993,11.0,22.0,16.5,1993,04.1993,395.5,30,13.183333333333334
111,22.04.1993,6.0,24.0,15.0,1993,04.1993,395.5,30,13.183333333333334
112,23.04.1993,5.0,24.0,14.5,1993,04.1993,395.5,30,13.183333333333334
113,24.04.1993,8.0,24.0,16.0,1993,04.1993,395.5,30,13.183333333333334
114,25.04.1993,10.0,19.0,14.5,1993,04.1993,395.5,30,13.183333333333334
115,26.04.1993,10.0,24.0,17.0,1993,04.1993,395.5,30,13.183333333333334
116,27.04.1993,7.0,27.0,17.0,1993,04.1993,395.5,30,13.183333333333334
117,28.04.1993,12.0,19.0,15.5,1993,04.1993,395.5,30,13.183333333333334
118,29.04.1993,11.0,23.0,17.0,1993,04.1993,395.5,30,13.183333333333334
119,30.04.1993,11.0,17.0,14.0,1993,04.1993,395.5,30,13.183333333333334
120,01.05.1993,6.0,18.0,12.0,1993,05.1993,557.5,31,17.983870967741936
121,02.05.1993,7.0,22.0,14.5,1993,05.1993,557.5,31,17.983870967741936
122,03.05.1993,7.0,23.0,15.0,1993,05.1993,557.5,31,17.983870967741936
123,04.05.1993,10.0,26.0,18.0,1993,05.1993,557.5,31,17.983870967741936
124,05.05.1993,9.0,26.0,17.5,1993,05.1993,557.5,31,17.983870967741936
125,06.05.1993,9.0,22.0,15.5,1993,05.1993,557.5,31,17.983870967741936
126,07.05.1993,10.0,22.0,16.0,1993,05.1993,557.5,31,17.983870967741936
127,08.05.1993,9.0,24.0,16.5,1993,05.1993,557.5,31,17.983870967741936
128,09.05.1993,10.0,25.0,17.5,1993,05.1993,557.5,31,17.983870967741936
129,10.05.1993,12.0,27.0,19.5,1993,05.1993,557.5,31,17.983870967741936
130,11.05.1993,11.0,23.0,17.0,1993,05.1993,557.5,31,17.983870967741936
131,12.05.1993,11.0,22.0,16.5,1993,05.1993,557.5,31,17.983870967741936
132,13.05.1993,8.0,21.0,14.5,1993,05.1993,557.5,31,17.983870967741936
133,14.05.1993,7.0,24.0,15.5,1993,05.1993,557.5,31,17.983870967741936
134,15.05.1993,7.0,28.0,17.5,1993,05.1993,557.5,31,17.983870967741936
135,16.05.1993,11.0,25.0,18.0,1993,05.1993,557.5,31,17.983870967741936
136,17.05.1993,9.0,26.0,17.5,1993,05.1993,557.5,31,17.983870967741936
137,18.05.1993,9.0,26.0,17.5,1993,05.1993,557.5,31,17.983870967741936
138,19.05.1993,10.0,28.0,19.0,1993,05.1993,557.5,31,17.983870967741936
139,20.05.1993,15.0,34.0,24.5,1993,05.1993,557.5,31,17.983870967741936
140,21.05.1993,11.0,23.0,17.0,1993,05.1993,557.5,31,17.983870967741936
141,22.05.1993,9.0,25.0,17.0,1993,05.1993,557.5,31,17.983870967741936
142,23.05.1993,8.0,27.0,17.5,1993,05.1993,557.5,31,17.983870967741936
143,24.05.1993,10.0,28.0,19.0,1993,05.1993,557.5,31,17.983870967741936
144,25.05.1993,13.0,30.0,21.5,1993,05.1993,557.5,31,17.983870967741936
145,26.05.1993,13.0,30.0,21.5,1993,05.1993,557.5,31,17.983870967741936
146,27.05.1993,20.0,28.0,24.0,1993,05.1993,557.5,31,17.983870967741936
147,28.05.1993,13.0,26.0,19.5,1993,05.1993,557.5,31,17.983870967741936
148,29.05.1993,11.0,27.0,19.0,1993,05.1993,557.5,31,17.983870967741936
149,30.05.1993,11.0,27.0,19.0,1993,05.1993,557.5,31,17.983870967741936
150,31.05.1993,16.0,30.0,23.0,1993,05.1993,557.5,31,17.983870967741936
151,01.06.1993,13.0,29.0,21.0,1993,06.1993,629.0,30,20.966666666666665
152,02.06.1993,14.0,32.0,23.0,1993,06.1993,629.0,30,20.966666666666665
153,03.06.1993,13.0,21.0,17.0,1993,06.1993,629.0,30,20.966666666666665
154,04.06.1993,13.0,27.0,20.0,1993,06.1993,629.0,30,20.966666666666665
155,05.06.1993,10.0,31.0,20.5,1993,06.1993,629.0,30,20.966666666666665
156,06.06.1993,12.0,31.0,21.5,1993,06.1993,629.0,30,20.966666666666665
157,07.06.1993,16.0,32.0,24.0,1993,06.1993,629.0,30,20.966666666666665
158,08.06.1993,15.0,32.0,23.5,1993,06.1993,629.0,30,20.966666666666665
159,09.06.1993,18.0,31.0,24.5,1993,06.1993,629.0,30,20.966666666666665
160,10.06.1993,16.0,30.0,23.0,1993,06.1993,629.0,30,20.966666666666665
161,11.06.1993,15.0,27.0,21.0,1993,06.1993,629.0,30,20.966666666666665
162,12.06.1993,13.0,26.0,19.5,1993,06.1993,629.0,30,20.966666666666665
163,13.06.1993,13.0,21.0,17.0,1993,06.1993,629.0,30,20.966666666666665
164,14.06.1993,13.0,28.0,20.5,1993,06.1993,629.0,30,20.966666666666665
165,15.06.1993,13.0,28.0,20.5,1993,06.1993,629.0,30,20.966666666666665
166,16.06.1993,11.0,30.0,20.5,1993,06.1993,629.0,30,20.966666666666665
167,17.06.1993,18.0,29.0,23.5,1993,06.1993,629.0,30,20.966666666666665
168,18.06.1993,11.0,27.0,19.0,1993,06.1993,629.0,30,20.966666666666665
169,19.06.1993,11.0,29.0,20.0,1993,06.1993,629.0,30,20.966666666666665
170,20.06.1993,14.0,30.0,22.0,1993,06.1993,629.0,30,20.966666666666665
171,21.06.1993,14.0,28.0,21.0,1993,06.1993,629.0,30,20.966666666666665
172,22.06.1993,17.0,26.0,21.5,1993,06.1993,629.0,30,20.966666666666665
173,23.06.1993,16.0,24.0,20.0,1993,06.1993,629.0,30,20.966666666666665
174,24.06.1993,15.0,31.0,23.0,1993,06.1993,629.0,30,20.966666666666665
175,25.06.1993,12.0,26.0,19.0,1993,06.1993,629.0,30,20.966666666666665
176,26.06.1993,15.0,31.0,23.0,1993,06.1993,629.0,30,20.966666666666665
177,27.06.1993,10.0,28.0,19.0,1993,06.1993,629.0,30,20.966666666666665
178,28.06.1993,16.0,30.0,23.0,1993,06.1993,629.0,30,20.966666666666665
179,29.06.1993,13.0,21.0,17.0,1993,06.1993,629.0,30,20.966666666666665
180,30.06.1993,14.0,28.0,21.0,1993,06.1993,629.0,30,20.966666666666665
181,01.07.1993,15.0,29.0,22.0,1993,07.1993,669.0,31,21.580645161290324
182,02.07.1993,16.0,29.0,22.5,1993,07.1993,669.0,31,21.580645161290324
183,03.07.1993,17.0,30.0,23.5,1993,07.1993,669.0,31,21.580645161290324
184,04.07.1993,14.0,32.0,23.0,1993,07.1993,669.0,31,21.580645161290324
185,05.07.1993,16.0,31.0,23.5,1993,07.1993,669.0,31,21.580645161290324
186,06.07.1993,19.0,30.0,24.5,1993,07.1993,669.0,31,21.580645161290324
187,07.07.1993,16.0,31.0,23.5,1993,07.1993,669.0,31,21.580645161290324
188,08.07.1993,10.0,27.0,18.5,1993,07.1993,669.0,31,21.580645161290324
189,09.07.1993,17.0,28.0,22.5,1993,07.1993,669.0,31,21.580645161290324
190,10.07.1993,15.0,25.0,20.0,1993,07.1993,669.0,31,21.580645161290324
191,11.07.1993,12.0,23.0,17.5,1993,07.1993,669.0,31,21.580645161290324
192,12.07.1993,11.0,25.0,18.0,1993,07.1993,669.0,31,21.580645161290324
193,13.07.1993,8.0,27.0,17.5,1993,07.1993,669.0,31,21.580645161290324
194,14.07.1993,10.0,25.0,17.5,1993,07.1993,669.0,31,21.580645161290324
195,15.07.1993,14.0,26.0,20.0,1993,07.1993,669.0,31,21.580645161290324
196,16.07.1993,17.0,31.0,24.0,1993,07.1993,669.0,31,21.580645161290324
197,17.07.1993,16.0,30.0,23.0,1993,07.1993,669.0,31,21.580645161290324
198,18.07.1993,20.0,30.0,25.0,1993,07.1993,669.0,31,21.580645161290324
199,19.07.1993,17.0,26.0,21.5,1993,07.1993,669.0,31,21.580645161290324
200,20.07.1993,15.0,24.0,19.5,1993,07.1993,669.0,31,21.580645161290324
201,21.07.1993,14.0,28.0,21.0,1993,07.1993,669.0,31,21.580645161290324
202,22.07.1993,13.0,30.0,21.5,1993,07.1993,669.0,31,21.580645161290324
203,23.07.1993,9.0,30.0,19.5,1993,07.1993,669.0,31,21.580645161290324
204,24.07.1993,11.0,28.0,19.5,1993,07.1993,669.0,31,21.580645161290324
205,25.07.1993,15.0,27.0,21.0,1993,07.1993,669.0,31,21.580645161290324
206,26.07.1993,14.0,31.0,22.5,1993,07.1993,669.0,31,21.580645161290324
207,27.07.1993,14.0,26.0,20.0,1993,07.1993,669.0,31,21.580645161290324
208,28.07.1993,16.0,31.0,23.5,1993,07.1993,669.0,31,21.580645161290324
209,29.07.1993,17.0,32.0,24.5,1993,07.1993,669.0,31,21.580645161290324
210,30.07.1993,18.0,32.0,25.0,1993,07.1993,669.0,31,21.580645161290324
211,31.07.1993,16.0,32.0,24.0,1993,07.1993,669.0,31,21.580645161290324
212,01.08.1993,13.0,32.0,22.5,1993,08.1993,718.0,31,23.161290322580644
213,02.08.1993,17.0,32.0,24.5,1993,08.1993,718.0,31,23.161290322580644
214,03.08.1993,16.0,35.0,25.5,1993,08.1993,718.0,31,23.161290322580644
215,04.08.1993,17.0,34.0,25.5,1993,08.1993,718.0,31,23.161290322580644
216,05.08.1993,20.0,33.0,26.5,1993,08.1993,718.0,31,23.161290322580644
217,06.08.1993,17.0,32.0,24.5,1993,08.1993,718.0,31,23.161290322580644
218,07.08.1993,16.0,31.0,23.5,1993,08.1993,718.0,31,23.161290322580644
219,08.08.1993,17.0,31.0,24.0,1993,08.1993,718.0,31,23.161290322580644
220,09.08.1993,14.0,31.0,22.5,1993,08.1993,718.0,31,23.161290322580644
221,10.08.1993,12.0,28.0,20.0,1993,08.1993,718.0,31,23.161290322580644
222,11.08.1993,14.0,31.0,22.5,1993,08.1993,718.0,31,23.161290322580644
223,12.08.1993,17.0,29.0,23.0,1993,08.1993,718.0,31,23.161290322580644
224,13.08.1993,14.0,33.0,23.5,1993,08.1993,718.0,31,23.161290322580644
225,14.08.1993,15.0,33.0,24.0,1993,08.1993,718.0,31,23.161290322580644
226,15.08.1993,14.0,33.0,23.5,1993,08.1993,718.0,31,23.161290322580644
227,16.08.1993,17.0,35.0,26.0,1993,08.1993,718.0,31,23.161290322580644
228,17.08.1993,16.0,37.0,26.5,1993,08.1993,718.0,31,23.161290322580644
229,18.08.1993,16.0,33.0,24.5,1993,08.1993,718.0,31,23.161290322580644
230,19.08.1993,16.0,31.0,23.5,1993,08.1993,718.0,31,23.161290322580644
231,20.08.1993,17.0,36.0,26.5,1993,08.1993,718.0,31,23.161290322580644
232,21.08.1993,16.0,32.0,24.0,1993,08.1993,718.0,31,23.161290322580644
233,22.08.1993,17.0,32.0,24.5,1993,08.1993,718.0,31,23.161290322580644
234,23.08.1993,18.0,32.0,25.0,1993,08.1993,718.0,31,23.161290322580644
235,24.08.1993,18.0,29.0,23.5,1993,08.1993,718.0,31,23.161290322580644
236,25.08.1993,17.0,30.0,23.5,1993,08.1993,718.0,31,23.161290322580644
237,26.08.1993,16.0,27.0,21.5,1993,08.1993,718.0,31,23.161290322580644
238,27.08.1993,17.0,20.0,18.5,1993,08.1993,718.0,31,23.161290322580644
239,28.08.1993,15.0,27.0,21.0,1993,08.1993,718.0,31,23.161290322580644
240,29.08.1993,8.0,28.0,18.0,1993,08.1993,718.0,31,23.161290322580644
241,30.08.1993,7.0,23.0,15.0,1993,08.1993,718.0,31,23.161290322580644
242,31.08.1993,12.0,30.0,21.0,1993,08.1993,718.0,31,23.161290322580644
243,01.09.1993,9.0,28.0,18.5,1993,09.1993,504.0,30,16.8
244,02.09.1993,9.0,25.0,17.0,1993,09.1993,504.0,30,16.8
245,03.09.1993,11.0,22.0,16.5,1993,09.1993,504.0,30,16.8
246,04.09.1993,8.0,17.0,12.5,1993,09.1993,504.0,30,16.8
247,05.09.1993,6.0,26.0,16.0,1993,09.1993,504.0,30,16.8
248,06.09.1993,7.0,22.0,14.5,1993,09.1993,504.0,30,16.8
249,07.09.1993,10.0,23.0,16.5,1993,09.1993,504.0,30,16.8
250,08.09.1993,14.0,17.0,15.5,1993,09.1993,504.0,30,16.8
251,09.09.1993,15.0,19.0,17.0,1993,09.1993,504.0,30,16.8
252,10.09.1993,13.0,26.0,19.5,1993,09.1993,504.0,30,16.8
253,11.09.1993,11.0,24.0,17.5,1993,09.1993,504.0,30,16.8
254,12.09.1993,12.0,26.0,19.0,1993,09.1993,504.0,30,16.8
255,13.09.1993,13.0,19.0,16.0,1993,09.1993,504.0,30,16.8
256,14.09.1993,10.0,23.0,16.5,1993,09.1993,504.0,30,16.8
257,15.09.1993,7.0,23.0,15.0,1993,09.1993,504.0,30,16.8
258,16.09.1993,10.0,24.0,17.0,1993,09.1993,504.0,30,16.8
259,17.09.1993,11.0,24.0,17.5,1993,09.1993,504.0,30,16.8
260,18.09.1993,14.0,27.0,20.5,1993,09.1993,504.0,30,16.8
261,19.09.1993,14.0,27.0,20.5,1993,09.1993,504.0,30,16.8
262,20.09.1993,14.0,28.0,21.0,1993,09.1993,504.0,30,16.8
263,21.09.1993,15.0,29.0,22.0,1993,09.1993,504.0,30,16.8
264,22.09.1993,14.0,27.0,20.5,1993,09.1993,504.0,30,16.8
265,23.09.1993,15.0,28.0,21.5,1993,09.1993,504.0,30,16.8
266,24.09.1993,14.0,18.0,16.0,1993,09.1993,504.0,30,16.8
267,25.09.1993,14.0,17.0,15.5,1993,09.1993,504.0,30,16.8
268,26.09.1993,11.0,16.0,13.5,1993,09.1993,504.0,30,16.8
269,27.09.1993,9.0,18.0,13.5,1993,09.1993,504.0,30,16.8
270,28.09.1993,9.0,14.0,11.5,1993,09.1993,504.0,30,16.8
271,29.09.1993,7.0,20.0,13.5,1993,09.1993,504.0,30,16.8
272,30.09.1993,6.0,19.0,12.5,1993,09.1993,504.0,30,16.8
273,01.10.1993,11.0,16.0,13.5,1993,10.1993,330.0,31,10.64516129032258
274,02.10.1993,9.0,12.0,10.5,1993,10.1993,330.0,31,10.64516129032258
275,03.10.1993,9.0,18.0,13.5,1993,10.1993,330.0,31,10.64516129032258
276,04.10.1993,6.0,19.0,12.5,1993,10.1993,330.0,31,10.64516129032258
277,05.10.1993,4.0,17.0,10.5,1993,10.1993,330.0,31,10.64516129032258
278,06.10.1993,12.0,17.0,14.5,1993,10.1993,330.0,31,10.64516129032258
279,07.10.1993,9.0,17.0,13.0,1993,10.1993,330.0,31,10.64516129032258
280,08.10.1993,11.0,12.0,11.5,1993,10.1993,330.0,31,10.64516129032258
281,09.10.1993,10.0,17.0,13.5,1993,10.1993,330.0,31,10.64516129032258
282,10.10.1993,9.0,13.0,11.0,1993,10.1993,330.0,31,10.64516129032258
283,11.10.1993,11.0,14.0,12.5,1993,10.1993,330.0,31,10.64516129032258
284,12.10.1993,12.0,19.0,15.5,1993,10.1993,330.0,31,10.64516129032258
285,13.10.1993,14.0,21.0,17.5,1993,10.1993,330.0,31,10.64516129032258
286,14.10.1993,13.0,19.0,16.0,1993,10.1993,330.0,31,10.64516129032258
287,15.10.1993,7.0,17.0,12.0,1993,10.1993,330.0,31,10.64516129032258
288,16.10.1993,4.0,16.0,10.0,1993,10.1993,330.0,31,10.64516129032258
289,17.10.1993,10.0,12.0,11.0,1993,10.1993,330.0,31,10.64516129032258
290,18.10.1993,10.0,14.0,12.0,1993,10.1993,330.0,31,10.64516129032258
291,19.10.1993,11.0,14.0,12.5,1993,10.1993,330.0,31,10.64516129032258
292,20.10.1993,10.0,17.0,13.5,1993,10.1993,330.0,31,10.64516129032258
293,21.10.1993,7.0,15.0,11.0,1993,10.1993,330.0,31,10.64516129032258
294,22.10.1993,5.0,8.0,6.5,1993,10.1993,330.0,31,10.64516129032258
295,23.10.1993,5.0,13.0,9.0,1993,10.1993,330.0,31,10.64516129032258
296,24.10.1993,7.0,12.0,9.5,1993,10.1993,330.0,31,10.64516129032258
297,25.10.1993,7.0,12.0,9.5,1993,10.1993,330.0,31,10.64516129032258
298,26.10.1993,3.0,10.0,6.5,1993,10.1993,330.0,31,10.64516129032258
299,27.10.1993,2.0,10.0,6.0,1993,10.1993,330.0,31,10.64516129032258
300,28.10.1993,0.0,7.0,3.5,1993,10.1993,330.0,31,10.64516129032258
301,29.10.1993,-1.0,10.0,4.5,1993,10.1993,330.0,31,10.64516129032258
302,30.10.1993,0.0,6.0,3.0,1993,10.1993,330.0,31,10.64516129032258
303,31.10.1993,1.0,8.0,4.5,1993,10.1993,330.0,31,10.64516129032258
304,01.11.1993,4.0,10.0,7.0,1993,11.1993,145.5,30,4.85
305,02.11.1993,8.0,12.0,10.0,1993,11.1993,145.5,30,4.85
306,03.11.1993,7.0,15.0,11.0,1993,11.1993,145.5,30,4.85
307,04.11.1993,6.0,14.0,10.0,1993,11.1993,145.5,30,4.85
308,05.11.1993,9.0,12.0,10.5,1993,11.1993,145.5,30,4.85
309,06.11.1993,9.0,15.0,12.0,1993,11.1993,145.5,30,4.85
310,07.11.1993,9.0,16.0,12.5,1993,11.1993,145.5,30,4.85
311,08.11.1993,4.0,14.0,9.0,1993,11.1993,145.5,30,4.85
312,09.11.1993,5.0,12.0,8.5,1993,11.1993,145.5,30,4.85
313,10.11.1993,6.0,13.0,9.5,1993,11.1993,145.5,30,4.85
314,11.11.1993,5.0,13.0,9.0,1993,11.1993,145.5,30,4.85
315,12.11.1993,7.0,10.0,8.5,1993,11.1993,145.5,30,4.85
316,13.11.1993,3.0,11.0,7.0,1993,11.1993,145.5,30,4.85
317,14.11.1993,2.0,9.0,5.5,1993,11.1993,145.5,30,4.85
318,15.11.1993,3.0,13.0,8.0,1993,11.1993,145.5,30,4.85
319,16.11.1993,2.0,11.0,6.5,1993,11.1993,145.5,30,4.85
320,17.11.1993,-3.0,5.0,1.0,1993,11.1993,145.5,30,4.85
321,18.11.1993,-4.0,5.0,0.5,1993,11.1993,145.5,30,4.85
322,19.11.1993,-4.0,4.0,0.0,1993,11.1993,145.5,30,4.85
323,20.11.1993,-7.0,2.0,-2.5,1993,11.1993,145.5,30,4.85
324,21.11.1993,-2.0,1.0,-0.5,1993,11.1993,145.5,30,4.85
325,22.11.1993,-5.0,3.0,-1.0,1993,11.1993,145.5,30,4.85
326,23.11.1993,-5.0,2.0,-1.5,1993,11.1993,145.5,30,4.85
327,24.11.1993,-2.0,6.0,2.0,1993,11.1993,145.5,30,4.85
